stock,date,price
TJX,07-07-2017,70.35
TJX,10-07-2017,68.68
TJX,11-07-2017,68.6
TJX,12-07-2017,68.93
TJX,13-07-2017,69.98
TJX,14-07-2017,69.8
TJX,17-07-2017,70.36
TJX,18-07-2017,69.95
TJX,19-07-2017,70.3
TJX,20-07-2017,69.6
TJX,21-07-2017,68.92
TJX,24-07-2017,66.9
TJX,25-07-2017,68.7
TJX,26-07-2017,68.47
TJX,27-07-2017,69.64
TJX,28-07-2017,69.6
TJX,31-07-2017,70.31
TJX,01-08-2017,70.72
TJX,02-08-2017,70.51
TJX,03-08-2017,69.6
TJX,04-08-2017,70.16
TJX,07-08-2017,70.68
TJX,08-08-2017,71.5
TJX,09-08-2017,71.26
TJX,10-08-2017,70.26
TJX,11-08-2017,71.07
TJX,14-08-2017,69.62
TJX,15-08-2017,70.16
TJX,16-08-2017,71.59
TJX,17-08-2017,70.25
TJX,18-08-2017,70.47
TJX,21-08-2017,71.46
TJX,22-08-2017,71.6
TJX,23-08-2017,71.59
TJX,24-08-2017,70.89
TJX,25-08-2017,71.67
TJX,28-08-2017,71.8
TJX,29-08-2017,71.49
TJX,30-08-2017,72.05
TJX,31-08-2017,72.3
TJX,01-09-2017,72.38
TJX,05-09-2017,72.34
TJX,06-09-2017,73.03
TJX,07-09-2017,72.92
TJX,08-09-2017,72.39
TJX,11-09-2017,72.84
TJX,12-09-2017,73.54
TJX,13-09-2017,73.49
TJX,14-09-2017,73.21
TJX,15-09-2017,73.74
TJX,18-09-2017,73.42
TJX,19-09-2017,72.83
TJX,20-09-2017,72.42
TJX,21-09-2017,72.82
TJX,22-09-2017,72.45
TJX,25-09-2017,73.83
TJX,26-09-2017,73.78
TJX,27-09-2017,74.16
TJX,28-09-2017,73.95
TJX,29-09-2017,73.73
TJX,02-10-2017,73.4
TJX,03-10-2017,73.82
TJX,04-10-2017,73.65
TJX,05-10-2017,73.81
TJX,06-10-2017,73.6
TJX,09-10-2017,73.03
TJX,10-10-2017,72.25
TJX,11-10-2017,72.55
TJX,12-10-2017,71.78
TJX,13-10-2017,72.07
TJX,16-10-2017,71.17
TJX,17-10-2017,71.8
TJX,18-10-2017,71.3
TJX,19-10-2017,71.41
TJX,20-10-2017,72.09
TJX,23-10-2017,72.2
TJX,24-10-2017,71.74
TJX,25-10-2017,71.45
TJX,26-10-2017,71.47
TJX,27-10-2017,70.54
TJX,30-10-2017,69.35
TJX,31-10-2017,69.8
TJX,01-11-2017,69.72
TJX,02-11-2017,70.21
TJX,03-11-2017,68.6
TJX,06-11-2017,68.23
TJX,07-11-2017,68.3
TJX,08-11-2017,67.98
TJX,09-11-2017,69.25
TJX,10-11-2017,70.22
TJX,13-11-2017,70.76
TJX,14-11-2017,67.94
TJX,15-11-2017,69.04
TJX,16-11-2017,69.06
TJX,17-11-2017,71.02
TJX,20-11-2017,71.19
TJX,21-11-2017,71.23
TJX,22-11-2017,70.57
TJX,24-11-2017,70.87
TJX,27-11-2017,70.96
TJX,28-11-2017,72.65
TJX,29-11-2017,74.78
TJX,30-11-2017,75.55
TJX,01-12-2017,75.35
TJX,04-12-2017,77
TJX,05-12-2017,75.6
TJX,06-12-2017,75.05
TJX,07-12-2017,73.84
TJX,08-12-2017,73.88
TJX,11-12-2017,73.3
TJX,12-12-2017,73.62
TJX,13-12-2017,73.9
TJX,14-12-2017,73.42
TJX,15-12-2017,74.17
TJX,18-12-2017,75.47
TJX,19-12-2017,76.06
TJX,20-12-2017,75.8
TJX,21-12-2017,76.3
TJX,22-12-2017,76.25
TJX,26-12-2017,77.45
TJX,27-12-2017,76.97
TJX,28-12-2017,76.38
TJX,29-12-2017,76.46
TJX,02-01-2018,76.69
TJX,03-01-2018,75.31
TJX,04-01-2018,75.43
TJX,05-01-2018,77.15
TJX,08-01-2018,75.65
TJX,09-01-2018,75.5
TJX,10-01-2018,76.27
TJX,11-01-2018,76.88
TJX,12-01-2018,78.28
TJX,16-01-2018,76.59
TJX,17-01-2018,76.58
TJX,18-01-2018,77.25
TJX,19-01-2018,78.89
TJX,22-01-2018,79.46
TJX,23-01-2018,79.32
TJX,24-01-2018,79.25
TJX,25-01-2018,79.26
TJX,26-01-2018,80.51
TJX,29-01-2018,80.83
TJX,30-01-2018,80.35
TJX,31-01-2018,80.32
TJX,01-02-2018,80.1
TJX,02-02-2018,78.47
TJX,05-02-2018,76.06
TJX,06-02-2018,75.99
TJX,07-02-2018,76.2
ZTS,08-02-2013,33.05
ZTS,11-02-2013,33.26
ZTS,12-02-2013,33.74
ZTS,13-02-2013,33.55
ZTS,14-02-2013,33.27
ZTS,15-02-2013,33.98
ZTS,19-02-2013,33.84
ZTS,20-02-2013,32.72
ZTS,21-02-2013,32.56
ZTS,22-02-2013,32.59
ZTS,25-02-2013,32.07
ZTS,26-02-2013,32.04
ZTS,27-02-2013,32.32
ZTS,28-02-2013,33.45
ZTS,01-03-2013,34.6
ZTS,04-03-2013,34.35
ZTS,05-03-2013,34.29
ZTS,06-03-2013,33.85
ZTS,07-03-2013,34.56
ZTS,08-03-2013,34.09
ZTS,11-03-2013,34.18
ZTS,12-03-2013,33.82
ZTS,13-03-2013,34
ZTS,14-03-2013,34.64
ZTS,15-03-2013,33.44
ZTS,18-03-2013,32.84
ZTS,19-03-2013,32.8
ZTS,20-03-2013,33.51
ZTS,21-03-2013,33.47
ZTS,22-03-2013,33.12
ZTS,25-03-2013,32.46
ZTS,26-03-2013,32.51
ZTS,27-03-2013,32.74
ZTS,28-03-2013,33.4
ZTS,01-04-2013,32.59
ZTS,02-04-2013,32.55
ZTS,03-04-2013,32.53
ZTS,04-04-2013,31.84
ZTS,05-04-2013,31.96
ZTS,08-04-2013,32.92
ZTS,09-04-2013,33.44
ZTS,10-04-2013,33.15
ZTS,11-04-2013,33.16
ZTS,12-04-2013,33.23
ZTS,15-04-2013,32.24
ZTS,16-04-2013,33.21
ZTS,17-04-2013,32.89
ZTS,18-04-2013,32.47
ZTS,19-04-2013,32.71
ZTS,22-04-2013,32.66
ZTS,23-04-2013,31.7
ZTS,24-04-2013,30.62
ZTS,25-04-2013,31.55
ZTS,26-04-2013,32.64
ZTS,29-04-2013,32.66
ZTS,30-04-2013,33.02
ZTS,01-05-2013,33.39
ZTS,02-05-2013,33.28
ZTS,03-05-2013,33.21
ZTS,06-05-2013,32.94
ZTS,07-05-2013,32.88
ZTS,08-05-2013,33.26
ZTS,09-05-2013,33.55
ZTS,10-05-2013,33.18
ZTS,13-05-2013,33.04
ZTS,14-05-2013,33.08
ZTS,15-05-2013,32.79
ZTS,16-05-2013,33.39
ZTS,17-05-2013,33.9
ZTS,20-05-2013,33.71
ZTS,21-05-2013,33.04
ZTS,22-05-2013,33.55
ZTS,23-05-2013,32.84
ZTS,24-05-2013,33.46
ZTS,28-05-2013,34.26
ZTS,29-05-2013,32.95
ZTS,30-05-2013,32.24
ZTS,31-05-2013,32
ZTS,03-06-2013,32.75
ZTS,04-06-2013,32.4
ZTS,05-06-2013,32.17
ZTS,06-06-2013,32.08
ZTS,07-06-2013,31.5
ZTS,10-06-2013,32.01
ZTS,11-06-2013,31.7
ZTS,12-06-2013,31.53
ZTS,13-06-2013,31.17
ZTS,14-06-2013,30.8
ZTS,17-06-2013,30.96
ZTS,18-06-2013,31.18
ZTS,19-06-2013,31
ZTS,20-06-2013,30.19
ZTS,21-06-2013,30.6
ZTS,24-06-2013,30.38
ZTS,25-06-2013,31.49
ZTS,26-06-2013,30.97
ZTS,27-06-2013,30.87
ZTS,28-06-2013,30.89
ZTS,01-07-2013,30.61
ZTS,02-07-2013,29.7
ZTS,03-07-2013,29.28
ZTS,05-07-2013,30.17
ZTS,08-07-2013,30.94
ZTS,09-07-2013,30.98
ZTS,10-07-2013,31.04
ZTS,11-07-2013,30.92
ZTS,12-07-2013,31.35
ZTS,15-07-2013,31.58
ZTS,16-07-2013,31.16
ZTS,17-07-2013,30.99
ZTS,18-07-2013,30.82
ZTS,19-07-2013,30.24
ZTS,22-07-2013,30.27
ZTS,23-07-2013,30.06
ZTS,24-07-2013,29.9
ZTS,25-07-2013,30.52
ZTS,26-07-2013,30.43
ZTS,29-07-2013,30.09
ZTS,30-07-2013,30.04
ZTS,31-07-2013,29.81
ZTS,01-08-2013,30.16
ZTS,02-08-2013,30.94
ZTS,05-08-2013,31.25
ZTS,06-08-2013,31.13
ZTS,07-08-2013,31.24
ZTS,08-08-2013,31.24
ZTS,09-08-2013,30.91
ZTS,12-08-2013,30.33
ZTS,13-08-2013,30.45
ZTS,14-08-2013,30.14
ZTS,15-08-2013,30.02
ZTS,16-08-2013,30
ZTS,19-08-2013,29.87
ZTS,20-08-2013,30.23
ZTS,21-08-2013,29.85
ZTS,22-08-2013,29.87
ZTS,23-08-2013,30.2
ZTS,26-08-2013,29.8
ZTS,27-08-2013,29.2
ZTS,28-08-2013,29.57
ZTS,29-08-2013,29.47
ZTS,30-08-2013,29.15
ZTS,03-09-2013,29.43
ZTS,04-09-2013,29.69
ZTS,05-09-2013,30.33
ZTS,06-09-2013,30.61
ZTS,09-09-2013,30.59
ZTS,10-09-2013,30.95
ZTS,11-09-2013,31.33
ZTS,12-09-2013,31.08
ZTS,13-09-2013,31.05
ZTS,16-09-2013,31.85
ZTS,17-09-2013,32.38
ZTS,18-09-2013,32.72
ZTS,19-09-2013,32.51
ZTS,20-09-2013,32.19
ZTS,23-09-2013,31.58
ZTS,24-09-2013,31.48
ZTS,25-09-2013,31.06
ZTS,26-09-2013,31.58
ZTS,27-09-2013,31.15
ZTS,30-09-2013,31.12
ZTS,01-10-2013,31.78
ZTS,02-10-2013,32
ZTS,03-10-2013,31.48
ZTS,04-10-2013,32.05
ZTS,07-10-2013,31.93
ZTS,08-10-2013,31.53
ZTS,09-10-2013,31.43
ZTS,10-10-2013,32.36
ZTS,11-10-2013,32.4
ZTS,14-10-2013,32.29
ZTS,15-10-2013,32.07
ZTS,16-10-2013,32.89
ZTS,17-10-2013,33.03
ZTS,18-10-2013,33.22
ZTS,21-10-2013,32.77
ZTS,22-10-2013,32.51
ZTS,23-10-2013,32.6
ZTS,24-10-2013,32.74
ZTS,25-10-2013,32.47
ZTS,28-10-2013,31.98
ZTS,29-10-2013,32.03
ZTS,30-10-2013,32.06
ZTS,31-10-2013,31.66
ZTS,01-11-2013,31.84
ZTS,04-11-2013,31.93
ZTS,05-11-2013,31.69
ZTS,06-11-2013,31.27
ZTS,07-11-2013,31.04
ZTS,08-11-2013,31.59
ZTS,11-11-2013,31.77
ZTS,12-11-2013,31.84
ZTS,13-11-2013,31.72
ZTS,14-11-2013,31.68
ZTS,15-11-2013,31.81
ZTS,18-11-2013,31.62
ZTS,19-11-2013,31.42
ZTS,20-11-2013,31.37
ZTS,21-11-2013,31.58
ZTS,22-11-2013,31.36
ZTS,25-11-2013,31.29
ZTS,26-11-2013,31.42
ZTS,27-11-2013,31.28
ZTS,29-11-2013,31.15
ZTS,02-12-2013,31.15
ZTS,03-12-2013,31.09
ZTS,04-12-2013,31.21
ZTS,05-12-2013,31.44
ZTS,06-12-2013,31.54
ZTS,09-12-2013,31.75
ZTS,10-12-2013,31.36
ZTS,11-12-2013,31.09
ZTS,12-12-2013,31.17
ZTS,13-12-2013,31.58
ZTS,16-12-2013,32
ZTS,17-12-2013,31.64
ZTS,18-12-2013,32.17
ZTS,19-12-2013,32.31
ZTS,20-12-2013,32.38
ZTS,23-12-2013,32.37
ZTS,24-12-2013,32.37
ZTS,26-12-2013,32.59
ZTS,27-12-2013,32.67
ZTS,30-12-2013,32.67
ZTS,31-12-2013,32.69
ZTS,02-01-2014,32.36
ZTS,03-01-2014,32.05
ZTS,06-01-2014,31.98
ZTS,07-01-2014,32.1
ZTS,08-01-2014,31.74
ZTS,09-01-2014,31.96
ZTS,10-01-2014,32.54
ZTS,13-01-2014,31.78
ZTS,14-01-2014,31.85
ZTS,15-01-2014,31.81
ZTS,16-01-2014,32
ZTS,17-01-2014,31.73
ZTS,21-01-2014,31.27
ZTS,22-01-2014,31.46
ZTS,23-01-2014,31.74
ZTS,24-01-2014,31.46
ZTS,27-01-2014,31.36
ZTS,28-01-2014,31.44
ZTS,29-01-2014,30.78
ZTS,30-01-2014,30.67
ZTS,31-01-2014,30.36
ZTS,03-02-2014,30.37
ZTS,04-02-2014,30.23
ZTS,05-02-2014,30.13
ZTS,06-02-2014,30.05
ZTS,07-02-2014,30.7
ZTS,10-02-2014,31.14
ZTS,11-02-2014,29.13
ZTS,12-02-2014,30
ZTS,13-02-2014,29.67
ZTS,14-02-2014,29.88
ZTS,18-02-2014,30.27
ZTS,19-02-2014,29.75
ZTS,20-02-2014,29.97
ZTS,21-02-2014,29.61
ZTS,24-02-2014,29.7
ZTS,25-02-2014,30.13
ZTS,26-02-2014,30.4
ZTS,27-02-2014,30.72
ZTS,28-02-2014,31.02
ZTS,03-03-2014,30.99
ZTS,04-03-2014,30.89
ZTS,05-03-2014,30.72
ZTS,06-03-2014,30.78
ZTS,07-03-2014,30.58
ZTS,10-03-2014,30.35
ZTS,11-03-2014,30.28
ZTS,12-03-2014,29.7
ZTS,13-03-2014,29.25
ZTS,14-03-2014,29.42
ZTS,17-03-2014,29.38
ZTS,18-03-2014,29.28
ZTS,19-03-2014,29.91
ZTS,20-03-2014,30.09
ZTS,21-03-2014,29.26
ZTS,24-03-2014,29.14
ZTS,25-03-2014,29.26
ZTS,26-03-2014,29.21
ZTS,27-03-2014,29.3
ZTS,28-03-2014,29.01
ZTS,31-03-2014,28.94
ZTS,01-04-2014,29.35
ZTS,02-04-2014,29.62
ZTS,03-04-2014,29.62
ZTS,04-04-2014,29.32
ZTS,07-04-2014,29
ZTS,08-04-2014,29.15
ZTS,09-04-2014,29.06
ZTS,10-04-2014,28.86
ZTS,11-04-2014,28.4
ZTS,14-04-2014,28.48
ZTS,15-04-2014,28.55
ZTS,16-04-2014,28.53
ZTS,17-04-2014,28.6
ZTS,21-04-2014,29.03
ZTS,22-04-2014,29.89
ZTS,23-04-2014,29.318
ZTS,24-04-2014,29.89
ZTS,25-04-2014,30.16
ZTS,28-04-2014,30.4
ZTS,29-04-2014,30.53
ZTS,30-04-2014,30.26
ZTS,01-05-2014,30.31
ZTS,02-05-2014,30.64
ZTS,05-05-2014,30.53
ZTS,06-05-2014,30.89
ZTS,07-05-2014,30.65
ZTS,08-05-2014,30.48
ZTS,09-05-2014,30.54
ZTS,12-05-2014,30.81
ZTS,13-05-2014,30.73
ZTS,14-05-2014,30.64
ZTS,15-05-2014,30.46
ZTS,16-05-2014,30.6
ZTS,19-05-2014,30.46
ZTS,20-05-2014,30.28
ZTS,21-05-2014,30.42
ZTS,22-05-2014,30.33
ZTS,23-05-2014,30.53
ZTS,27-05-2014,30.7
ZTS,28-05-2014,30.48
ZTS,29-05-2014,30.72
ZTS,30-05-2014,30.7
ZTS,02-06-2014,30.92
ZTS,03-06-2014,31.25
ZTS,04-06-2014,31.37
ZTS,05-06-2014,31.61
ZTS,06-06-2014,31.74
ZTS,09-06-2014,32.01
ZTS,10-06-2014,32.5
ZTS,11-06-2014,32.13
ZTS,12-06-2014,31.99
ZTS,13-06-2014,32.12
ZTS,16-06-2014,32.13
ZTS,17-06-2014,32.81
ZTS,18-06-2014,32.89
ZTS,19-06-2014,32.55
ZTS,20-06-2014,32.46
ZTS,23-06-2014,32.64
ZTS,24-06-2014,32.37
ZTS,25-06-2014,32.37
ZTS,26-06-2014,32.24
ZTS,27-06-2014,32.38
ZTS,30-06-2014,32.27
ZTS,01-07-2014,32.51
ZTS,02-07-2014,32.74
ZTS,03-07-2014,32.91
ZTS,07-07-2014,32.56
ZTS,08-07-2014,32.48
ZTS,09-07-2014,32.46
ZTS,10-07-2014,32.52
ZTS,11-07-2014,32.37
ZTS,14-07-2014,32.73
ZTS,15-07-2014,32.39
ZTS,16-07-2014,32.63
ZTS,17-07-2014,32.69
ZTS,18-07-2014,32.69
ZTS,21-07-2014,32.85
ZTS,22-07-2014,32.87
ZTS,23-07-2014,32.84
ZTS,24-07-2014,32.89
ZTS,25-07-2014,32.82
ZTS,28-07-2014,32.86
ZTS,29-07-2014,33.03
ZTS,30-07-2014,33.14
ZTS,31-07-2014,32.91
ZTS,01-08-2014,32.74
ZTS,04-08-2014,33.24
ZTS,05-08-2014,32.21
ZTS,06-08-2014,32.3
ZTS,07-08-2014,31.79
ZTS,08-08-2014,32.32
ZTS,11-08-2014,32.6
ZTS,12-08-2014,32.45
ZTS,13-08-2014,32.87
ZTS,14-08-2014,33.07
ZTS,15-08-2014,33.69
ZTS,18-08-2014,33.93
ZTS,19-08-2014,34.52
ZTS,20-08-2014,34.79
ZTS,21-08-2014,34.89
ZTS,22-08-2014,34.89
ZTS,25-08-2014,34.9
ZTS,26-08-2014,35.13
ZTS,27-08-2014,35.34
ZTS,28-08-2014,35.33
ZTS,29-08-2014,35.44
ZTS,02-09-2014,35.48
ZTS,03-09-2014,35.76
ZTS,04-09-2014,35.51
ZTS,05-09-2014,36.04
ZTS,08-09-2014,36.28
ZTS,09-09-2014,36.18
ZTS,10-09-2014,36.24
ZTS,11-09-2014,36.27
ZTS,12-09-2014,36.18
ZTS,15-09-2014,36.27
ZTS,16-09-2014,36.49
ZTS,17-09-2014,36.65
ZTS,18-09-2014,36.7
ZTS,19-09-2014,37.2
ZTS,22-09-2014,36.62
ZTS,23-09-2014,35.88
ZTS,24-09-2014,36.58
ZTS,25-09-2014,36.3
ZTS,26-09-2014,36.63
ZTS,29-09-2014,36.79
ZTS,30-09-2014,36.95
ZTS,01-10-2014,36.45
ZTS,02-10-2014,36.91
ZTS,03-10-2014,37.67
ZTS,06-10-2014,37.66
ZTS,07-10-2014,36.71
ZTS,08-10-2014,37.55
ZTS,09-10-2014,37.02
ZTS,10-10-2014,36.68
ZTS,13-10-2014,35.57
ZTS,14-10-2014,35.87
ZTS,15-10-2014,35.26
ZTS,16-10-2014,35.07
ZTS,17-10-2014,35.37
ZTS,20-10-2014,35.41
ZTS,21-10-2014,36.09
ZTS,22-10-2014,35.89
ZTS,23-10-2014,36.11
ZTS,24-10-2014,36.58
ZTS,27-10-2014,36.57
ZTS,28-10-2014,37.01
ZTS,29-10-2014,36.62
ZTS,30-10-2014,37.32
ZTS,31-10-2014,37.16
ZTS,03-11-2014,37.72
ZTS,04-11-2014,39.12
ZTS,05-11-2014,39.27
ZTS,06-11-2014,39.71
ZTS,07-11-2014,40.23
ZTS,10-11-2014,40.16
ZTS,11-11-2014,43.72
ZTS,12-11-2014,42.64
ZTS,13-11-2014,43.24
ZTS,14-11-2014,43.14
ZTS,17-11-2014,44.23
ZTS,18-11-2014,44.19
ZTS,19-11-2014,43.4
ZTS,20-11-2014,43.15
ZTS,21-11-2014,43.87
ZTS,24-11-2014,44.58
ZTS,25-11-2014,43.91
ZTS,26-11-2014,44.67
ZTS,28-11-2014,44.93
ZTS,01-12-2014,44.37
ZTS,02-12-2014,44.74
ZTS,03-12-2014,44.88
ZTS,04-12-2014,44
ZTS,05-12-2014,43.98
ZTS,08-12-2014,44.1
ZTS,09-12-2014,43.82
ZTS,10-12-2014,42.77
ZTS,11-12-2014,42.88
ZTS,12-12-2014,41.77
ZTS,15-12-2014,41.74
ZTS,16-12-2014,40.85
ZTS,17-12-2014,41.13
ZTS,18-12-2014,43.15
ZTS,19-12-2014,43.51
ZTS,22-12-2014,43.41
ZTS,23-12-2014,42.97
ZTS,24-12-2014,43.84
ZTS,26-12-2014,44.2
ZTS,29-12-2014,44.01
ZTS,30-12-2014,43.35
ZTS,31-12-2014,43.03
ZTS,02-01-2015,43.31
ZTS,05-01-2015,43.05
ZTS,06-01-2015,42.63
ZTS,07-01-2015,43.51
ZTS,08-01-2015,44.18
ZTS,09-01-2015,44.25
ZTS,12-01-2015,43.42
ZTS,13-01-2015,42.81
ZTS,14-01-2015,43.03
ZTS,15-01-2015,42.94
ZTS,16-01-2015,44.22
ZTS,20-01-2015,43.56
ZTS,21-01-2015,44.25
ZTS,22-01-2015,44.51
ZTS,23-01-2015,44.12
ZTS,26-01-2015,44.09
ZTS,27-01-2015,43.3
ZTS,28-01-2015,43.11
ZTS,29-01-2015,43.32
ZTS,30-01-2015,42.73
ZTS,02-02-2015,43.38
ZTS,03-02-2015,43.5
ZTS,04-02-2015,43.46
ZTS,05-02-2015,43.4
ZTS,06-02-2015,43.66
ZTS,09-02-2015,42.87
ZTS,10-02-2015,43.91
ZTS,11-02-2015,45.77
ZTS,12-02-2015,45.79
ZTS,13-02-2015,45.46
ZTS,17-02-2015,46.2
ZTS,18-02-2015,45.85
ZTS,19-02-2015,45.65
ZTS,20-02-2015,45.6
ZTS,23-02-2015,45.58
ZTS,24-02-2015,45.4
ZTS,25-02-2015,45.72
ZTS,26-02-2015,46.62
ZTS,27-02-2015,46.09
ZTS,02-03-2015,47.31
ZTS,03-03-2015,46.54
ZTS,04-03-2015,46.23
ZTS,05-03-2015,46.46
ZTS,06-03-2015,45.78
ZTS,09-03-2015,46.29
ZTS,10-03-2015,45.7
ZTS,11-03-2015,46.01
ZTS,12-03-2015,46.84
ZTS,13-03-2015,46.45
ZTS,16-03-2015,46.98
ZTS,17-03-2015,47.15
ZTS,18-03-2015,47.51
ZTS,19-03-2015,47.41
ZTS,20-03-2015,47.34
ZTS,23-03-2015,47.15
ZTS,24-03-2015,47.02
ZTS,25-03-2015,46.27
ZTS,26-03-2015,46.11
ZTS,27-03-2015,46.22
ZTS,30-03-2015,46.92
ZTS,31-03-2015,46.29
ZTS,01-04-2015,46.27
ZTS,02-04-2015,46.5
ZTS,06-04-2015,46.33
ZTS,07-04-2015,46.36
ZTS,08-04-2015,46.21
ZTS,09-04-2015,46.55
ZTS,10-04-2015,47.17
ZTS,13-04-2015,46.66
ZTS,14-04-2015,46.9
ZTS,15-04-2015,47
ZTS,16-04-2015,47.14
ZTS,17-04-2015,46.77
ZTS,20-04-2015,47.04
ZTS,21-04-2015,47.54
ZTS,22-04-2015,47.03
ZTS,23-04-2015,47.05
ZTS,24-04-2015,47.91
ZTS,27-04-2015,46.83
ZTS,28-04-2015,45.73
ZTS,29-04-2015,45.22
ZTS,30-04-2015,44.42
ZTS,01-05-2015,44.61
ZTS,04-05-2015,45.4
ZTS,05-05-2015,45.68
ZTS,06-05-2015,45.29
ZTS,07-05-2015,45.56
ZTS,08-05-2015,45.9
ZTS,11-05-2015,46.09
ZTS,12-05-2015,45.58
ZTS,13-05-2015,45.62
ZTS,14-05-2015,46.28
ZTS,15-05-2015,46.49
ZTS,18-05-2015,46.73
ZTS,19-05-2015,47.45
ZTS,20-05-2015,47.28
ZTS,21-05-2015,47.8
ZTS,22-05-2015,47.63
ZTS,26-05-2015,47.95
ZTS,27-05-2015,49.45
ZTS,28-05-2015,49.11
ZTS,29-05-2015,49.77
ZTS,01-06-2015,49.78
ZTS,02-06-2015,49.58
ZTS,03-06-2015,49.55
ZTS,04-06-2015,48.9
ZTS,05-06-2015,49.01
ZTS,08-06-2015,48.8
ZTS,09-06-2015,49.24
ZTS,10-06-2015,49.69
ZTS,11-06-2015,49.87
ZTS,12-06-2015,49.08
ZTS,15-06-2015,49.27
ZTS,16-06-2015,49.71
ZTS,17-06-2015,50.17
ZTS,18-06-2015,50.5
ZTS,19-06-2015,50.24
ZTS,22-06-2015,50.22
ZTS,23-06-2015,50.47
ZTS,24-06-2015,49.71
ZTS,25-06-2015,55.38
ZTS,26-06-2015,48.62
ZTS,29-06-2015,47.07
ZTS,30-06-2015,48.22
ZTS,01-07-2015,48.43
ZTS,02-07-2015,48.31
ZTS,06-07-2015,48.4
ZTS,07-07-2015,47.88
ZTS,08-07-2015,46.48
ZTS,09-07-2015,46.57
ZTS,10-07-2015,46.96
ZTS,13-07-2015,47.04
ZTS,14-07-2015,47.46
ZTS,15-07-2015,47.11
ZTS,16-07-2015,48
ZTS,17-07-2015,47.8
ZTS,20-07-2015,48.98
ZTS,21-07-2015,49.12
ZTS,22-07-2015,50.02
ZTS,23-07-2015,49.85
ZTS,24-07-2015,49.49
ZTS,27-07-2015,49.48
ZTS,28-07-2015,48.85
ZTS,29-07-2015,48.4
ZTS,30-07-2015,48.55
ZTS,31-07-2015,48.98
ZTS,03-08-2015,48.48
ZTS,04-08-2015,48.85
ZTS,05-08-2015,48.61
ZTS,06-08-2015,48.28
ZTS,07-08-2015,48.31
ZTS,10-08-2015,48.39
ZTS,11-08-2015,48.21
ZTS,12-08-2015,47.86
ZTS,13-08-2015,47.66
ZTS,14-08-2015,47.47
ZTS,17-08-2015,48.69
ZTS,18-08-2015,47.73
ZTS,19-08-2015,47.91
ZTS,20-08-2015,46.38
ZTS,21-08-2015,45.02
ZTS,24-08-2015,43.53
ZTS,25-08-2015,42.56
ZTS,26-08-2015,44.25
ZTS,27-08-2015,45.86
ZTS,28-08-2015,45.78
ZTS,31-08-2015,44.87
ZTS,01-09-2015,43.98
ZTS,02-09-2015,45.12
ZTS,03-09-2015,44.53
ZTS,04-09-2015,44.01
ZTS,08-09-2015,44.89
ZTS,09-09-2015,43.95
ZTS,10-09-2015,44.34
ZTS,11-09-2015,45
ZTS,14-09-2015,44.47
ZTS,15-09-2015,45.06
ZTS,16-09-2015,44.51
ZTS,17-09-2015,46.01
ZTS,18-09-2015,45.12
ZTS,21-09-2015,44.5
ZTS,22-09-2015,44.23
ZTS,23-09-2015,44.32
ZTS,24-09-2015,43.59
ZTS,25-09-2015,42.51
ZTS,28-09-2015,39.96
ZTS,29-09-2015,39.65
ZTS,30-09-2015,41.18
ZTS,01-10-2015,41.29
ZTS,02-10-2015,43.02
ZTS,05-10-2015,42.85
ZTS,06-10-2015,41.39
ZTS,07-10-2015,42.67
ZTS,08-10-2015,43.22
ZTS,09-10-2015,42.8
ZTS,12-10-2015,42.71
ZTS,13-10-2015,42.32
ZTS,14-10-2015,42.38
ZTS,15-10-2015,43
ZTS,16-10-2015,43.93
ZTS,19-10-2015,43.78
ZTS,20-10-2015,43.09
ZTS,21-10-2015,41.66
ZTS,22-10-2015,40.8
ZTS,23-10-2015,42.54
ZTS,26-10-2015,42.35
ZTS,27-10-2015,42.74
ZTS,28-10-2015,43.34
ZTS,29-10-2015,43.55
ZTS,30-10-2015,43.01
ZTS,02-11-2015,44.24
ZTS,03-11-2015,46.63
ZTS,04-11-2015,46.55
ZTS,05-11-2015,45.46
ZTS,06-11-2015,45.97
ZTS,09-11-2015,45.8
ZTS,10-11-2015,45.88
ZTS,11-11-2015,45.08
ZTS,12-11-2015,44.53
ZTS,13-11-2015,44.85
ZTS,16-11-2015,45.3
ZTS,17-11-2015,45.77
ZTS,18-11-2015,47.18
ZTS,19-11-2015,46.9
ZTS,20-11-2015,47.32
ZTS,23-11-2015,46.96
ZTS,24-11-2015,46.93
ZTS,25-11-2015,46.97
ZTS,27-11-2015,47.08
ZTS,30-11-2015,46.7
ZTS,01-12-2015,47.01
ZTS,02-12-2015,46.37
ZTS,03-12-2015,45.2
ZTS,04-12-2015,46.46
ZTS,07-12-2015,45.91
ZTS,08-12-2015,45.94
ZTS,09-12-2015,45.21
ZTS,10-12-2015,46.1
ZTS,11-12-2015,45.83
ZTS,14-12-2015,46.59
ZTS,15-12-2015,46.97
ZTS,16-12-2015,47.09
ZTS,17-12-2015,46.73
ZTS,18-12-2015,46.6
ZTS,21-12-2015,47.34
ZTS,22-12-2015,47.72
ZTS,23-12-2015,47.98
ZTS,24-12-2015,48.13
ZTS,28-12-2015,47.9
ZTS,29-12-2015,48.33
ZTS,30-12-2015,48.26
ZTS,31-12-2015,47.92
ZTS,04-01-2016,47.27
ZTS,05-01-2016,48.01
ZTS,06-01-2016,48.02
ZTS,07-01-2016,46.56
ZTS,08-01-2016,45.88
ZTS,11-01-2016,44.58
